
1 1 8490 192 14490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 8490 192 15490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 9490 192 14490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 9490 192 15490  1 0 0 0 1 0 0 0 1 782.DAT
1 14 9000 192 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9020 192 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9040 184 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9060 184 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9080 176 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9100 168 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9120 168 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9140 160 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9160 160 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9180 152 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9200 152 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9220 144 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9240 144 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9260 136 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9280 136 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9300 128 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9320 128 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9340 120 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9360 120 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9380 112 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9400 112 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9420 104 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9440 104 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9460 96 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9480 96 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9500 88 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9520 88 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9540 80 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9560 80 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9580 72 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9600 72 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9620 72 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9640 64 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9660 64 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9680 64 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9700 56 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9720 56 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9740 56 14000  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 9760 48 14000  1 0 0 0 1 0 0 0 1 3005.DAT
