
1 1 8490 192 10490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 8490 192 11490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 9490 192 10490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 9490 192 11490  1 0 0 0 1 0 0 0 1 782.DAT
1 14 9840 192 10560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9860 192 10560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9880 192 10560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9900 192 10560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9920 192 10560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9940 192 10560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9960 192 10560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9980 192 10560  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9680 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9700 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9720 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9740 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9760 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9780 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9800 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9820 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9840 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9860 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9880 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9900 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9920 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9940 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9960 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9980 192 10580  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9540 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9560 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9580 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9600 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9620 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9640 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9660 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9680 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9700 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9720 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9740 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9760 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9780 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9800 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9820 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9840 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9860 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9880 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9900 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9920 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9940 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9960 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9980 192 10600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9400 192 10620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9420 192 10620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9440 192 10620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9460 192 10620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9480 192 10620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9500 192 10620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9520 192 10620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9540 192 10620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 9560 192 10620  1 0 0 0 1 0 0 0 1 3005.DAT
