
1 1 490 432 490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 490 432 1490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 1490 432 490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 1490 432 1490  1 0 0 0 1 0 0 0 1 782.DAT
1 14 300 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 320 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 340 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 360 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 380 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 400 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 420 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 440 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 460 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 480 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 500 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 520 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 540 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 560 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 580 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 600 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 620 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 640 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 660 432 20  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 200 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 220 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 240 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 260 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 280 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 300 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 320 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 340 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 360 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 380 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 400 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 420 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 440 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 460 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 480 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 500 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 520 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 540 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 560 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 580 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 600 424 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 620 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 640 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 660 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 680 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 700 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 720 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 740 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 760 432 40  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 140 432 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 160 432 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 180 432 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 200 432 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 220 432 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 240 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 260 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 280 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 300 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 320 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 340 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 360 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 380 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 400 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 420 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 440 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 460 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 480 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 500 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 520 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 540 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 560 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 580 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 600 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 620 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 640 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 660 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 680 424 60  1 0 0 0 1 0 0 0 1 3005.DAT
