
1 1 490 312 490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 490 312 1490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 1490 312 490  1 0 0 0 1 0 0 0 1 782.DAT
1 1 1490 312 1490  1 0 0 0 1 0 0 0 1 782.DAT
1 14 380 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 400 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 420 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 440 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 460 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 480 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 500 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 520 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 540 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 560 312 60  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 240 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 260 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 280 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 300 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 320 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 340 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 360 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 380 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 400 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 420 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 440 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 460 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 480 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 500 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 520 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 540 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 560 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 580 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 600 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 620 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 640 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 660 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 680 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 700 312 80  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 160 312 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 180 312 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 200 312 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 220 312 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 240 312 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 260 312 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 280 312 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 300 312 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 320 304 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 340 304 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 360 304 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 380 304 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 400 304 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 420 304 100  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 440 304 100  1 0 0 0 1 0 0 0 1 3005.DAT
